ref_label,x,y
Brachy_Blank_scaffolds_len10k (n=2216192),0.689711048027153,0.0090581755119908
Brachy_Blank_scaffolds_len10k (n=2216192),0.690762187432121,0.00113246354876961
Brachy_Blank_scaffolds_len10k (n=2216192),0.69181332683709,0.00245243409290867
Brachy_Blank_scaffolds_len10k (n=2216192),0.692864466242058,0.00290034935732613
Brachy_Blank_scaffolds_len10k (n=2216192),0.693915605647026,0.00772785788852541
Brachy_Blank_scaffolds_len10k (n=2216192),0.694966745051994,0.0385778747019549
Brachy_Blank_scaffolds_len10k (n=2216192),0.696017884456962,0.0566654467794086
Brachy_Blank_scaffolds_len10k (n=2216192),0.697069023861931,0.0128282672157308
Brachy_Blank_scaffolds_len10k (n=2216192),0.698120163266899,0.00194979344531314
Brachy_Blank_scaffolds_len10k (n=2216192),0.699171302671867,0.0101673376462604
Brachy_Blank_scaffolds_len10k (n=2216192),0.700222442076835,0.0173125186870333
Brachy_Blank_scaffolds_len10k (n=2216192),0.701273581481804,0.00530746734031395
Brachy_Blank_scaffolds_len10k (n=2216192),0.702324720886772,0.00106663823222605
Brachy_Blank_scaffolds_len10k (n=2216192),0.70337586029174,0.0185760992105958
Brachy_Blank_scaffolds_len10k (n=2216192),0.704426999696708,0.139135177225114
Brachy_Blank_scaffolds_len10k (n=2216192),0.705478139101676,0.387581228944444
Brachy_Blank_scaffolds_len10k (n=2216192),0.706529278506644,0.397266077848716
Brachy_Blank_scaffolds_len10k (n=2216192),0.707580417911613,0.0936217472096817
Brachy_Blank_scaffolds_len10k (n=2216192),0.708631557316581,0.0234377350419153
Brachy_Blank_scaffolds_len10k (n=2216192),0.709682696721549,0.00586048573684344
Brachy_Blank_scaffolds_len10k (n=2216192),0.710733836126517,0.000770382999922167
Brachy_Blank_scaffolds_len10k (n=2216192),0.711784975531485,0.000444259925590198
Brachy_Blank_scaffolds_len10k (n=2216192),0.712836114936454,0.00167582348219245
Brachy_Blank_scaffolds_len10k (n=2216192),0.713887254341422,0.00493851521750579
Brachy_Blank_scaffolds_len10k (n=2216192),0.71493839374639,0.00473117507374183
Brachy_Blank_scaffolds_len10k (n=2216192),0.715989533151358,0.00098331442654362
Brachy_Blank_scaffolds_len10k (n=2216192),0.717040672556326,0.000390524181859427
Brachy_Blank_scaffolds_len10k (n=2216192),0.718091811961295,0.00225655149384423
Brachy_Blank_scaffolds_len10k (n=2216192),0.719142951366263,0.00840451748539778
Brachy_Blank_scaffolds_len10k (n=2216192),0.720194090771231,0.0403855463962768
Brachy_Blank_scaffolds_len10k (n=2216192),0.721245230176199,0.271103654583152
Brachy_Blank_scaffolds_len10k (n=2216192),0.722296369581167,0.762436533223397
Brachy_Blank_scaffolds_len10k (n=2216192),0.723347508986135,0.205158390761427
Brachy_Blank_scaffolds_len10k (n=2216192),0.724398648391104,0.0109229494289876
Brachy_Blank_scaffolds_len10k (n=2216192),0.725449787796072,0.0301869539370866
Brachy_Blank_scaffolds_len10k (n=2216192),0.72650092720104,0.16243088971771
Brachy_Blank_scaffolds_len10k (n=2216192),0.727552066606008,0.303573162418986
Brachy_Blank_scaffolds_len10k (n=2216192),0.728603206010976,0.0703079388613713
Brachy_Blank_scaffolds_len10k (n=2216192),0.729654345415945,0.00293671803908439
Brachy_Blank_scaffolds_len10k (n=2216192),0.730705484820913,0.00704991862737492
